Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Cancellation / Rejection reason,Restaurant compensation (Cancellation),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6235680272,2024-10-03 16:15:00,Delivered,Zomato Delivery,2.0,"1 x Mushroom Mozzarella Melt, 1 x OG Cheese Pide",60% off upto Rs.120,798.0,34.95,99.0,0.0,0.0,0.0,733.95,,,,19.27,12.7,Incorrectly,,35e49fefd0807a9f7b52ca68ce232b59a43acf858c30b5e78f8cbd33f198e9d0
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6230953481,2024-10-02 19:20:00,Delivered,Zomato Delivery,2.0,1 x Cheesy Garlic Bread,60% off upto Rs.120,239.0,7.0,99.0,0.0,0.0,0.0,147.0,,,,17.39,16.5,Incorrectly,,cc81127884b4636b075a045bb0cf17b4c95b6475d520cb98c4543e973629469d
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6229741136,2024-10-01 19:49:00,Delivered,Zomato Delivery,4.0,"1 x Tripple Cheese Pizza, 1 x Peri Peri Paneer Pizza, 1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",Flat Rs.200 off,2306.0,105.3,200.0,0.0,0.0,0.0,2211.3,,,,24.74,10.2,Incorrectly,,6ab352161364a789fb8812ff4fd29bc0336588bb42f2dbefe9d7397b98345efe
20882713,Swaad,DLF Phase 1,Delhi NCR,6239585638,2024-10-05 00:30:00,Delivered,Zomato Delivery,2.0,"1 x Grilled Chicken Jamaican Tangdi, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Onion Bombs",Flat Rs.175 off,1208.0,51.65,175.0,0.0,0.0,0.0,1084.65,,,,30.09,12.3,Incorrectly,,8f0e4690f4ccc57ab400c9931472a471033f4cdab7d0e3990fc3347b42bb32f3
21077127,Aura Pizzas,Sector 135,Delhi NCR,6249480139,2024-10-09 14:16:00,Delivered,Zomato Delivery,1.0,"1 x Angara Paneer Melt, 1 x Mushroom Mozzarella Melt",Buy 1 Get 1 - ₹449.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,19.22,12.1,Incorrectly,,46fcaa7ff6f842a318776c12bc40f44ff17b1d3fc46a30a68988c32baaa7279d
21077127,Aura Pizzas,Sector 135,Delhi NCR,6247899072,2024-10-09 12:14:00,Delivered,Zomato Delivery,4.0,"1 x Chilli Cheese Garlic Bread, 1 x Murgh Amritsari Garlic Bread",Buy 1 Get 1 - ₹259.00,289.0,14.45,0.0,0.0,0.0,0.0,303.45,,,,17.45,11.7,Incorrectly,,7bd282ab75a3207369e68adc008e334a72de3167f8f63e4fa9a5b369ccadef7a
21077127,Aura Pizzas,Sector 135,Delhi NCR,6249645982,2024-10-08 20:30:00,Delivered,Zomato Delivery,2.0,"1 x Makhani Paneer Pizza, 1 x Peri Peri Paneer Pizza",Flat Rs.200 off,1158.0,47.9,200.0,0.0,0.0,0.0,1005.9,,,,13.43,10.2,Incorrectly,,c3b15ff7e332d3848443fe992362313cfc14e3f2d1f3f80f84979143c2baec38
21077127,Aura Pizzas,Sector 135,Delhi NCR,6242112495,2024-10-05 19:38:00,Delivered,Zomato Delivery,10.0,"1 x All About Chicken Pizza, 1 x Margherita Pizza",Buy 1 Get 1 - ₹538.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,12.47,11.2,Incorrectly,,4620d72db84de97ded1e11053a5666612fade2e51310101b444a9689d53ce20c
21077127,Aura Pizzas,Sector 135,Delhi NCR,6241305700,2024-10-05 19:16:00,Delivered,Zomato Delivery,1.0,"1 x Masala Paneer Pide, 1 x Chilli Cheese Garlic Bread",Buy 1 Get 1 - ₹259.00,319.0,15.95,0.0,0.0,0.0,0.0,334.95,,,,11.15,17.9,Incorrectly,,bc79ce2003dba03feae1feb5e69a21471a52d6478a5fa656ae0be7ce4097349a
21077127,Aura Pizzas,Sector 135,Delhi NCR,6233831201,2024-10-05 18:48:00,Delivered,Zomato Delivery,4.0,"1 x Mushroom Mozzarella Melt, 1 x Angara Paneer Melt",Buy 1 Get 1 - ₹449.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,14.15,12.4,Incorrectly,,6f85bc7c8a578e5d6d6a2c151f5024bd915a44dad5354f6cb250266198d58e05
21077127,Aura Pizzas,Sector 135,Delhi NCR,6228812694,2024-10-03 11:59:00,Delivered,Zomato Delivery,2.0,1 x Tripple Cheese Pizza,60% off upto Rs.120,549.0,22.5,99.0,0.0,0.0,0.0,472.5,,,,14.25,10.2,Incorrectly,,ae8a0769cb40f3915b6d562704916a8c15546f2d70cbc638e4681a8fbf7daf97
21077127,Aura Pizzas,Sector 135,Delhi NCR,6231946234,2024-10-02 19:21:00,Delivered,Zomato Delivery,4.0,"1 x Murgh Amritsari Garlic Bread, 1 x Bageecha Pizza, 1 x All About Chicken Pizza, 1 x Cheesy Garlic Bread",Flat Rs.200 off,2324.0,106.2,200.0,0.0,0.0,0.0,2230.2,,,,20.23,16.6,Incorrectly,,b6e075ce6921be50cb1cb5da5b3d86ea7ded72c5b9c40d50c6f65a752ccd7c02
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6246546604,2024-10-07 19:12:00,Delivered,Zomato Delivery,14.0,"2 x Indian Pico De-Gallo, 1 x Bacon Pepperoni Melt, 1 x Garlic Aioli, 1 x Murgh Amritsari Garlic Bread, 1 x Makhani Paneer Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Jamaican Chicken Melt, 2 x Harisa Mayo",Flat Rs.200 off,2693.0,124.65,200.0,0.0,0.0,0.0,2617.65,,,,30.08,11.0,Incorrectly,,3c2ecd2db7e2b651f6d8bbf9774e413cdd9a072cf5d24a4e83c68743e1e43e50
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6235173949,2024-10-07 12:03:00,Delivered,Zomato Delivery,7.0,"1 x Murgh Amritsari Garlic Bread, 1 x Murgh Amritsari Seekh Pide",Flat Rs.150 off,638.0,25.9,120.0,0.0,0.0,0.0,543.9,,,,19.12,11.4,Incorrectly,,8995be5f41765ef72f116d6489ae1fab06ae319f1b078c2953e6baab065fa1a7
20320607,Swaad,Sector 4,Delhi NCR,6265384794,2024-10-13 21:24:00,Delivered,Zomato Delivery,2.0,1 x Fried Chicken Classic Tender,40% off upto Rs.80,325.0,12.25,80.0,0.0,0.0,0.0,257.25,,,,12.53,11.2,Incorrectly,,bcfa051a96036fe2f67b8b7d0f27b37d983dede68aab0aeb2541811d09b0c859
20320607,Swaad,Sector 4,Delhi NCR,6250876109,2024-10-11 21:47:00,Delivered,Zomato Delivery,6.0,1 x Bone in Jamaican Grilled Chicken,Flat Rs.200 off,1045.0,48.25,80.0,0.0,0.0,0.0,1013.25,,,,2.82,13.9,Incorrectly,,2c7b530615811a0d03e49bded5b29ad0e190ef5d84a8a21550e6d80c9d07748f
20320607,Swaad,Sector 4,Delhi NCR,6259478185,2024-10-11 19:57:00,Delivered,Zomato Delivery,10.0,1 x Fried Chicken Classic Tender,20% off upto Rs.50,514.0,23.2,50.0,0.0,0.0,0.0,487.2,,,,17.13,14.5,Incorrectly,,f48718357705c8bd54d2e08b80c1a8253ec42b3b562602ece399548480109bec
20320607,Swaad,Sector 4,Delhi NCR,6209702535,2024-10-11 18:37:00,Delivered,Zomato Delivery,6.0,"1 x Peri Peri Crisper Fries, 1 x Bone in Smoky Bbq Grilled Chicken",Flat Rs.175 off,1244.0,53.45,175.0,0.0,0.0,0.0,1122.45,,,,23.25,16.1,Incorrectly,,f74df749d0f9b3058f7077e8a29dcffa4b060891594d979589835191348130b4
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6278425698,2024-10-20 03:28:00,Delivered,Zomato Delivery,1.0,1 x AAC Grilled Chicken Burger,50% off upto Rs.100,594.0,24.7,100.0,0.0,0.0,0.0,518.7,5.0,,,12.13,10.6,Incorrectly,,8396bc5ab41ff7f9f183e33475c5dc8ffefbfffb31d0fdebc694cefc651a81bf
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6279964746,2024-10-18 22:11:00,Delivered,Zomato Delivery,6.0,"1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Smoky BBQ Tender",40% off upto Rs.80,620.0,27.0,80.0,31.0,0.0,0.0,536.0,,,,14.87,23.4,Incorrectly,,a81f5825fd4aa4e8bce786a4f3c6eff61a7b4f86570cdfa2e298eabe1bc1ca5a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6288255042,2024-10-20 21:45:00,Delivered,Zomato Delivery,5.0,"1 x Chilli Cheese Garlic Bread, 1 x Cheesy Garlic Bread",50% off upto Rs.100,498.0,19.9,100.0,0.0,0.0,0.0,417.9,,,,13.35,10.4,Incorrectly,,e2014d7148177fc80e944d6092745bd1e5a2cf47b3fb22ea3ea496ef1f33430e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6276797684,2024-10-17 18:42:00,Delivered,Zomato Delivery,3.0,"1 x Margherita Pizza, 1 x Bageecha Pizza",Buy 1 Get 1 - ₹459.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,15.57,12.6,Incorrectly,,9c67211ec31f35027f68d1ff83f5b3d698730081fecb36f633986e3e247d8f56
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6252045002,2024-10-11 14:38:00,Delivered,Zomato Delivery,4.0,"1 x Cheesy Garlic Bread, 1 x Mushroom Pizza",,1038.0,51.9,0.0,0.0,0.0,0.0,1089.9,,,,3.13,11.8,Incorrectly,,1cce4ae101946bd0fc6184b4e1d0753239c988d9cc08c4925623771c13032d2f
20659868,Aura Pizzas,Sector 4,Delhi NCR,6280307180,2024-10-20 13:42:00,Delivered,Zomato Delivery,2.0,"1 x Indian Masala Cripser Fries, 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",,1317.0,65.85,0.0,0.0,0.0,0.0,1382.85,,,,14.97,13.0,Incorrectly,,8d0fbe2378a0f248e68cf3c1d542df324a09332bc47b056d2636a57693d71033
20659868,Aura Pizzas,Sector 4,Delhi NCR,6283332193,2024-10-20 02:15:00,Delivered,Zomato Delivery,8.0,1 x Bageecha Pizza,50% off upto Rs.100,599.0,24.95,100.0,0.0,0.0,0.0,523.95,,,,18.58,24.0,Incorrectly,,d3822b64ba5c4380bb201d99c0841e5ff3723e07996b76662c4888443b3a7eab
20659868,Aura Pizzas,Sector 4,Delhi NCR,6277354892,2024-10-19 17:31:00,Delivered,Zomato Delivery,5.0,1 x Bageecha Pizza,50% off upto Rs.100,799.0,34.95,100.0,0.0,0.0,0.0,733.95,,,,11.58,10.6,Incorrectly,,aba9cbb845944c13215b38c577f105209e39b909810ec70790ff292c29ad2735
20659868,Aura Pizzas,Sector 4,Delhi NCR,6276198544,2024-10-17 20:51:00,Delivered,Zomato Delivery,2.0,"1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",Buy 1 Get 1 - ₹749.00,799.0,39.95,0.0,0.0,0.0,0.0,838.95,,,,20.68,17.8,Incorrectly,,604ca19b2c224f76bb77e3db19b6a15fbf4f27abf713bd34409bb4dce52aec5f
20659868,Aura Pizzas,Sector 4,Delhi NCR,6248842812,2024-10-16 19:31:00,Delivered,Zomato Delivery,7.0,"1 x Makhani Paneer Pizza, 3 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza",Flat 15% off,2325.0,99.41,336.77,79.9,0.0,0.0,2007.74,,,,20.77,16.7,Incorrectly,,cb9522f27b27206f333f7d5ea342768b0da8adcb72c3b44e75cf4a0171ce0e1b
20659868,Aura Pizzas,Sector 4,Delhi NCR,6268189882,2024-10-16 11:35:00,Delivered,Zomato Delivery,2.0,1 x Bageecha Pizza,,799.0,39.95,0.0,79.9,0.0,0.0,759.05,,,,11.37,11.7,Incorrectly,,5a0fe714281b0c3d92a1fe8950d1c1b5e55fd99152e4f517084ca387cecd0812
20659868,Aura Pizzas,Sector 4,Delhi NCR,6269309435,2024-10-15 23:29:00,Delivered,Zomato Delivery,6.0,"2 x Mushroom Mozzarella Melt, 2 x All About Chicken Pizza, 2 x Mutton Seekh Pizza",,4414.0,220.7,0.0,0.0,0.0,0.0,4634.7,,,,38.4,20.1,Incorrectly,,af8fa015436aaf9ac82ea5c6e50b1504eeb47771777672e037b7a14b53a5c02b
20659868,Aura Pizzas,Sector 4,Delhi NCR,6263816877,2024-10-15 12:41:00,Delivered,Zomato Delivery,9.0,"1 x Makhani Paneer Pizza, 1 x Spinach Sumac Pide, 1 x Peri Peri Crisper Fries",,1107.0,55.35,0.0,0.0,0.0,0.0,1162.35,,,,18.82,15.1,Incorrectly,,c22e4d9df6c75388d8967f0e6ebcfde485fc651de32963c1b5055485e2d20a39
20659868,Aura Pizzas,Sector 4,Delhi NCR,6259369457,2024-10-12 01:40:00,Delivered,Zomato Delivery,3.0,"1 x Makhani Paneer Pizza, 1 x Angara Paneer Melt, 1 x Bellpepper Onion Pizza",Flat 15% off,1607.0,68.3,241.05,0.0,0.0,0.0,1434.25,,,,17.28,13.5,Incorrectly,,bdbb28a0108a0421488a06bbce76f65740c051a6768e3d5bd8c9ecc64f31903b
20659868,Aura Pizzas,Sector 4,Delhi NCR,6259716679,2024-10-11 19:51:00,Delivered,Zomato Delivery,7.0,1 x Angara Paneer Melt,50% off upto Rs.100,449.0,17.45,100.0,0.0,0.0,0.0,366.45,,,,9.6,11.0,Incorrectly,,cdc7cce71537dfc8cdcf562394eeb39b7d115033df300edf2559aec7dc390e86
20659868,Aura Pizzas,Sector 4,Delhi NCR,6254945662,2024-10-11 12:54:00,Delivered,Zomato Delivery,3.0,"1 x Makhani Paneer Pizza, 1 x Iced Green Tea - Mojito, 1 x Desi Chicken Pepperoni Pizza, 1 x Tipsy Tiger Fresh Lime Soda, 1 x Chilli Cheese Garlic Bread, 1 x Tipsy Tiger Ginger Ale",,2399.34,119.97,0.0,0.0,0.0,0.0,2519.31,,,,22.1,18.1,Incorrectly,,64d2d80ca6d1c9269e10d309e89cf2c25a8b0a8f36e3b338ee2650b6f9241e95
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6283458320,2024-10-19 23:34:00,Delivered,Zomato Delivery,2.0,1 x Masala Paneer Pide,50% off upto Rs.100,319.0,10.95,100.0,0.0,0.0,0.0,229.95,,,,13.43,10.5,Incorrectly,,0071cedfbbec4b2329cf747540858cc1c8678bdc3bfa7cb0184819809bb8ec72
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6281026349,2024-10-18 21:08:00,Delivered,Zomato Delivery,6.0,1 x Peri Peri Grilled Chicken Pizza,,908.0,45.4,0.0,0.0,0.0,0.0,953.4,,,,29.08,13.7,Incorrectly,,b990370e2ac616b97185173123a0ad596c6780d07ccc2ea220690319d2c5d6f3
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6268905079,2024-10-17 20:25:00,Delivered,Zomato Delivery,14.0,"1 x Angara Paneer Melt, 2 x Malai Gud Pide, 1 x OG Cheese Pide, 1 x Mushroom Mozzarella Melt, 1 x Chilli Cheese Garlic Bread",Buy 1 Get 1 - ₹967.00,1057.0,52.85,0.0,0.0,0.0,0.0,1109.85,,,,34.04,16.7,Incorrectly,,ec1a41ab4b2de5ce02f8f3ece8e2790642a256f8c7b52d26b040e02884f6a115
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6275657272,2024-10-17 20:23:00,Delivered,Zomato Delivery,10.0,"1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Melt",Buy 1 Get 1 - ₹479.00,479.0,23.95,0.0,0.0,0.0,0.0,502.95,5.0,,,24.71,10.3,Incorrectly,,1645e391bae5ef254d558f68c6953537c9e563c29263f9aea1e5d1da0af72e79
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6257718849,2024-10-17 18:27:00,Delivered,Zomato Delivery,4.0,"1 x Makhani Paneer Pizza, 1 x Peri Peri Grilled Chicken Pizza",Buy 1 Get 1 - ₹579.00,619.0,30.95,0.0,0.0,0.0,0.0,649.95,,,,26.44,18.2,Incorrectly,Non-refunded complaint,cbf282dc4863b59ce77f8ce36a33fc2ebb1ae0868b8e0779d1be81125edaac9c
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6270850433,2024-10-15 18:23:00,Delivered,Zomato Delivery,2.0,"1 x Mutton Seekh Pide, 1 x Murgh Amritsari Seekh Melt",Flat Rs.200 off,996.0,39.8,200.0,0.0,0.0,0.0,835.8,,,,21.78,11.8,Incorrectly,,c3a7322fefcebc7bb1bb24d887144591d3f61d594df4974aef57a88d46ffd8f5
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6262338504,2024-10-12 19:24:00,Delivered,Zomato Delivery,14.0,"1 x Grilled Tangdis, 1 x Bageecha Pizza",Flat Rs.200 off,1068.0,43.4,200.0,0.0,0.0,0.0,911.4,3.0,,,16.7,11.8,Incorrectly,,b853bd1626cbfbca09711e93b7b75a0d9778a68c7fd62b167ce43fccc29f7109
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6259281910,2024-10-12 18:14:00,Delivered,Zomato Delivery,2.0,"2 x Herbed Potato, 1 x Indian Pico De-Gallo",,356.0,17.8,0.0,0.0,0.0,0.0,373.8,,,,15.87,12.6,Incorrectly,,70745a48918421d7f6a0e36fd520cc2e4da5d4f6a894c52c63a5a7f1617ec151
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6259902880,2024-10-12 14:20:00,Delivered,Zomato Delivery,5.0,"1 x Makhani Paneer Pizza, 1 x Garlic Aioli",50% off upto Rs.100,639.0,26.95,100.0,0.0,0.0,0.0,565.95,,,,13.02,12.7,Incorrectly,,0762987cc76c8ac6e54139aa2d29b206d1d8d0c484d7dd448109d23850a8e0fe
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6259819615,2024-10-11 21:42:00,Delivered,Zomato Delivery,5.0,"1 x Fried Chicken Strips, 1 x Herbed Potato, 1 x All About Chicken Pizza",Flat Rs.200 off,996.0,39.8,200.0,0.0,0.0,0.0,835.8,,,,22.13,14.0,Incorrectly,,5cb486626a617fc1f271fc78686ec2fb58c4954e63afcdf12abef748d5111f5a
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6259426910,2024-10-11 19:56:00,Delivered,Zomato Delivery,3.0,"1 x Mushroom Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Malai Gud Pide, 1 x Makhani Paneer Pizza",Flat Rs.200 off,1844.0,82.2,200.0,0.0,0.0,0.0,1726.2,,,,19.03,14.9,Incorrectly,,a8827bdc387351b80663b154fdaea12f72e8bf769f4f427d7c8bfb650fa05755
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6256179079,2024-10-11 12:18:00,Delivered,Zomato Delivery,5.0,1 x Bageecha Pizza,,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,19.21,18.5,Incorrectly,,8b0d65820559f36a9067cc9f60dd90c75c93321aa294784c1e72ea9ef7042cbb
20882713,Swaad,DLF Phase 1,Delhi NCR,6282426309,2024-10-20 18:37:00,Delivered,Zomato Delivery,4.0,"1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice, 1 x Grilled Chicken Jamaican Tender",Flat Rs.175 off,1070.0,44.75,175.0,0.0,0.0,0.0,939.75,,,,22.03,10.3,Incorrectly,,7eb0207078ddbbbcde6e3bb6763e0fb76c7c240b191c06226b68fda6bbb784bb
20882713,Swaad,DLF Phase 1,Delhi NCR,6284745702,2024-10-20 01:22:00,Delivered,Zomato Delivery,2.0,"1 x Animal Fries, 1 x Bone in Kabuli Grilled Chicken",Buy 1 Get 1 - ₹310.00,355.0,17.75,0.0,0.0,0.0,0.0,372.75,,,,22.73,17.2,Incorrectly,,70c3de8b02e25a6fdaf55e13e0e359b8857a87197d8624df2e44ce0444b3b633
20882713,Swaad,DLF Phase 1,Delhi NCR,6283632663,2024-10-19 22:51:00,Delivered,Zomato Delivery,2.0,"1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries, 1 x Grilled Chicken Angara Tenders + Salted Fries",Buy 1 Get 1 - ₹435.00,465.0,23.25,0.0,0.0,0.0,0.0,488.25,,,,18.53,11.0,Incorrectly,,0cf53eabcb8781c12b1ef6004325fcbcb188a6532c276ea645b3ccf07df06157
20882713,Swaad,DLF Phase 1,Delhi NCR,6282502158,2024-10-19 17:10:00,Delivered,Zomato Delivery,1.0,2 x Bone in Jamaican Grilled Chicken,Buy 1 Get 1 - ₹585.00,585.0,29.25,0.0,0.0,0.0,0.0,614.25,,,,23.52,16.3,Incorrectly,,c5f6637f822f5c448678ea1cd61145587af710f48657f1f49bb6c98b80c891fd
20882713,Swaad,DLF Phase 1,Delhi NCR,6268070806,2024-10-17 12:27:00,Delivered,Zomato Delivery,2.0,1 x Bone in Jamaican Grilled Chicken,50% off upto Rs.100,310.0,10.5,100.0,31.0,0.0,0.0,189.5,,,,23.0,12.6,Incorrectly,,e3436d4fdda7afea05ff486ffd27d7c227c8ae63d3659806533fd81442f75fcd
20882713,Swaad,DLF Phase 1,Delhi NCR,6275458116,2024-10-17 01:02:00,Delivered,Zomato Delivery,4.0,"1 x Salted Fries, 1 x GhostBuster Sauce, 1 x Fried Chicken Kabuli Tender, 1 x Fried Chicken Angara Tender",Flat Rs.175 off,1149.0,48.7,175.0,0.0,0.0,0.0,1022.7,,,,18.81,14.8,Incorrectly,,dd48a916ff9c88248ad9e9b27f7ede5a2e7b3ed3ed89772256d0984e605f37e7
20882713,Swaad,DLF Phase 1,Delhi NCR,6268156463,2024-10-15 20:41:00,Delivered,Zomato Delivery,3.0,"1 x Bone in Angara Grilled Chicken, 1 x Fried Chicken Kabuli Tender",40% off upto Rs.80,635.0,27.75,80.0,0.0,0.0,0.0,582.75,,,,19.67,14.6,Incorrectly,,c95dd0aee4e4fcd98681734ea38dc438f0480faf378fb7c708822c25d6b4d082
20882713,Swaad,DLF Phase 1,Delhi NCR,6255761168,2024-10-15 14:10:00,Delivered,Zomato Delivery,1.0,"1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Classic Tender, 1 x Grilled Chicken Smoky BBQ Tender",Flat Rs.175 off,945.0,38.5,175.0,0.0,0.0,0.0,808.5,,,,28.51,16.7,Incorrectly,,e190f429a86d2f3f24f99fba1db9517e8ea4993035ddd5af3c68bf85a43b5f26
20882713,Swaad,DLF Phase 1,Delhi NCR,6260837307,2024-10-12 01:06:00,Delivered,Zomato Delivery,2.0,1 x Bone in Jamaican Grilled Chicken,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,19.0,10.1,Incorrectly,,bcadaf6912fc1bb538a7cc18e25a949715d117fdabd8e7b1eb67a00e8e77a1ca
20882713,Swaad,DLF Phase 1,Delhi NCR,6256562820,2024-10-11 19:09:00,Delivered,Zomato Delivery,5.0,"1 x AAC Grilled Chicken Burger, 1 x Angara Grilled Paneer (8 pcs), 1 x Fried Chicken Angara Tender, 1 x Jamaican Sauce, 1 x GhostBuster Sauce, 1 x Tipsy Tiger Ginger Ale, 1 x Indian Pico De-Gallo, 1 x Angara Sauce, 1 x Tipsy Tiger Fresh Lime Soda, 1 x AAC Fried Paneer Burger, 1 x Fried Chicken Ghostbuster Tender",Flat Rs.175 off,2413.1,111.91,175.0,0.0,0.0,0.0,2350.01,,,,37.2,23.8,Incorrectly,,5914660a49bf2d873b78b4a9165e4b15ff25032277260a1ad233702c4b5a55ea
20882713,Swaad,DLF Phase 1,Delhi NCR,6254142759,2024-10-11 13:08:00,Delivered,Zomato Delivery,1.0,1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice,40% off upto Rs.80,415.0,16.75,80.0,0.0,0.0,0.0,351.75,5.0,,,27.46,12.9,Incorrectly,,48d91aacbf077aca096b9d10a8f4bc3d53fdb6def8d5d922d10d9606ddc97de5
21077127,Aura Pizzas,Sector 135,Delhi NCR,6274739706,2024-10-18 21:00:00,Delivered,Zomato Delivery,1.0,"1 x Indian Pico De-Gallo, 1 x Herbed Potato, 1 x Bageecha Pizza",,807.0,40.35,0.0,59.9,0.0,0.0,787.45,,,,16.25,14.8,Incorrectly,,decf0600e4f426d3b770d462138d043691b505d79ea3e57ce67be72d3ad4b47f
21309083,Swaad,Sector 135,Delhi NCR,6269348231,2024-10-14 23:41:00,Delivered,Zomato Delivery,1.0,"1 x Animal Fries, 1 x Jamaican Sauce",,415.0,20.75,0.0,0.0,0.0,0.0,435.75,,,,16.22,13.5,Incorrectly,,c9766608a38ef70ae70744bdce37142d9b233877dfbc26981ac73e611d2eddb4
20320607,Swaad,Sector 4,Delhi NCR,6298517743,2024-10-25 19:25:00,Delivered,Zomato Delivery,10.0,"1 x Fried Chicken Peri Peri Tender, 1 x Grilled Chicken Smoky BBQ Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Fried Chicken Classic Tender, 2 x Bone in Jamaican Grilled Chicken",Buy 1 Get 1 - ₹1205.00,1205.0,60.25,0.0,0.0,0.0,0.0,1265.25,,,,43.97,19.6,Incorrectly,,6bd8f95521d27d9857270af62638bb9bfe95765ce618aad198d1bf5dde147286
20320607,Swaad,Sector 4,Delhi NCR,6287927359,2024-10-25 15:10:00,Delivered,Zomato Delivery,4.0,2 x Bone in Smoky Bbq Grilled Chicken,Buy 1 Get 1 - ₹310.00,310.0,15.5,0.0,0.0,0.0,0.0,325.5,5.0,,,15.13,11.4,Incorrectly,,7e503de61a1aa88ee37f989b0c240d9fa5ceccfa09f9a3a4fb43fc5f350274a9
20320607,Swaad,Sector 4,Delhi NCR,6298728286,2024-10-25 15:10:00,Delivered,Zomato Delivery,8.0,"1 x Fried Chicken Angara Tender, 1 x Grilled Chicken Peri Peri Tender",Buy 1 Get 1 - ₹325.00,435.0,21.75,0.0,0.0,0.0,0.0,456.75,,,,15.35,13.2,Incorrectly,,101bd105a7e913781f011fac6c68c020249ca1840acea5a739c76566d76e3ef6
20320607,Swaad,Sector 4,Delhi NCR,6297537417,2024-10-25 15:10:00,Delivered,Zomato Delivery,7.0,"1 x Grilled Chicken Jamaican Tangdi, 1 x Grilled Chicken Jamaican Tender",Buy 1 Get 1 - ₹405.00,435.0,21.75,0.0,0.0,0.0,0.0,456.75,,,,15.38,14.9,Incorrectly,,5b10477d74040618c875a6f80ceb34ef7467b241dea71fd5c0fb246aa877c718
20320607,Swaad,Sector 4,Delhi NCR,6293317826,2024-10-23 15:41:00,Delivered,Zomato Delivery,7.0,"1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries, 1 x Fried Chicken Classic Tenders + AAC Signature Fries, 1 x Animal Fries, 1 x Grilled Chicken Angara Tenders + Salted Fries",Buy 1 Get 1 - ₹830.00,960.0,48.0,0.0,0.0,0.0,0.0,1008.0,,,,24.22,12.8,Incorrectly,,b4604eab2c3fea4a5d86dc2c6a7cb1fc937afdc3bd44b86d35e44abd167ed3ca
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6312867543,2024-10-31 23:59:00,Delivered,Zomato Delivery,5.0,"1 x Fried Chicken Angara Tender ., 1 x Indian Honey Mustard sauce",,385.0,19.25,0.0,0.0,0.0,0.0,404.25,,,,15.4,10.7,Incorrectly,,586fbd2e74002dceb578c629a7d158299089e37b8ec6ef3f319a1e7022c56800
